transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,attempt_count,checkout_abandoned,checkout_duration_seconds,previous_transactions,previous_successful_transactions,previous_success_rate,is_subscription,days_overdue,recovery_attempts,recovery_action,recovery_success,recovered_amount
TX07752,C0964,6551.83,WALLET,success,none,0,0,100,13,3,0.23,1,1,0,none,1,6551.83
TX07753,C0494,23035.23,CARD,success,none,0,0,188,11,7,0.64,1,1,0,none,1,23035.23
TX07754,C1431,39218.14,CARD,success,none,0,0,63,13,13,1.0,0,0,0,none,1,39218.14
TX07755,C2480,25781.88,UPI,success,none,0,0,369,9,2,0.22,0,0,0,none,1,25781.88
TX07756,C1604,314.61,CARD,success,none,0,0,414,2,0,0.0,1,1,0,none,1,314.61
TX07757,C1057,28918.45,CARD,success,none,0,0,16,13,1,0.08,1,0,0,none,1,28918.45
TX07758,C0840,44833.48,CARD,success,none,0,0,369,3,0,0.0,0,0,0,none,1,44833.48
TX07759,C1229,28062.72,WALLET,success,none,0,0,471,19,13,0.68,0,0,0,none,1,28062.72
TX07760,C0050,12331.77,UPI,success,none,0,0,275,1,0,0.0,1,0,0,none,1,12331.77
TX07761,C0657,28046.63,NETBANKING,success,none,0,0,339,10,3,0.3,0,0,0,none,1,28046.63
TX07762,C0585,13143.45,WALLET,success,none,0,0,19,1,1,1.0,0,0,0,none,1,13143.45
TX07763,C1232,12355.35,UPI,failed,network_error,0,0,393,17,14,0.82,0,0,0,retry_payment,1,12355.35
TX07764,C1689,34955.67,CARD,success,none,0,0,390,3,1,0.33,0,0,0,none,1,34955.67
TX07765,C0190,17601.46,CARD,success,none,0,0,392,7,2,0.29,1,30,0,none,1,17601.46
TX07766,C0468,25485.75,CARD,success,none,0,0,136,14,7,0.5,0,0,0,none,1,25485.75
TX07767,C1715,49366.37,WALLET,abandoned,checkout_dropoff,4,1,77,15,10,0.67,1,1,0,payment_link,1,49366.37
TX07768,C1009,11135.11,CARD,failed,insufficient_funds,3,0,60,5,1,0.2,0,0,1,send_reminder,1,11135.11
TX07769,C1256,46002.06,WALLET,abandoned,checkout_dropoff,1,1,515,3,2,0.67,1,3,0,payment_link,1,46002.06
TX07770,C1440,35581.47,WALLET,failed,timeout,3,0,565,1,1,1.0,1,0,2,retry_payment,0,0.0
TX07771,C1713,49797.1,WALLET,success,none,0,0,239,20,6,0.3,1,1,0,none,1,49797.1
TX07772,C2340,15186.82,NETBANKING,failed,bank_error,0,0,144,2,0,0.0,1,0,2,payment_link,1,15186.82
TX07773,C0395,6106.3,NETBANKING,abandoned,checkout_dropoff,4,1,101,8,8,1.0,0,0,2,payment_link,1,6106.3
TX07774,C1764,10105.48,NETBANKING,success,none,0,0,230,11,11,1.0,0,0,0,none,1,10105.48
TX07775,C1142,30439.99,WALLET,failed,network_error,0,0,295,4,3,0.75,1,0,1,retry_payment,0,0.0
TX07776,C0431,43733.14,CARD,success,none,0,0,82,14,4,0.29,0,0,0,none,1,43733.14
TX07777,C1095,1465.83,WALLET,failed,technical_error,1,0,128,4,4,1.0,0,0,0,payment_link,1,1465.83
TX07778,C1133,12382.22,UPI,success,none,0,0,534,5,0,0.0,0,0,0,none,1,12382.22
TX07779,C0695,203.96,CARD,failed,insufficient_funds,2,0,75,17,10,0.59,0,0,1,send_reminder,1,203.96
TX07780,C1719,36629.46,UPI,success,none,0,0,28,20,19,0.95,1,30,0,none,1,36629.46
TX07781,C1353,19414.77,UPI,success,none,0,0,244,9,3,0.33,0,0,0,none,1,19414.77
TX07782,C1386,11301.19,CARD,success,none,0,0,106,9,9,1.0,0,0,0,none,1,11301.19
TX07783,C2477,6882.46,CARD,failed,bank_error,2,0,421,8,4,0.5,1,7,1,payment_link,1,6882.46
TX07784,C0682,36571.45,WALLET,success,none,0,0,249,19,3,0.16,1,0,0,none,1,36571.45
TX07785,C0682,22302.83,WALLET,failed,bank_error,0,0,567,16,4,0.25,1,15,1,payment_link,1,22302.83
TX07786,C2151,37596.34,UPI,success,none,0,0,179,12,10,0.83,1,0,0,none,1,37596.34
TX07787,C1103,45124.55,WALLET,failed,technical_error,3,0,384,3,3,1.0,0,0,1,payment_link,1,45124.55
TX07788,C1284,37817.95,CARD,success,none,0,0,144,7,6,0.86,1,3,0,none,1,37817.95
TX07789,C1784,14775.71,UPI,success,none,0,0,210,1,0,0.0,0,0,0,none,1,14775.71
TX07790,C1508,30922.2,CARD,abandoned,checkout_dropoff,1,1,270,1,0,0.0,0,0,2,payment_link,1,30922.2
TX07791,C2078,11350.57,NETBANKING,success,none,0,0,288,10,5,0.5,1,0,0,none,1,11350.57
TX07792,C0096,29755.32,UPI,success,none,0,0,594,11,8,0.73,0,0,0,none,1,29755.32
TX07793,C1176,38711.28,NETBANKING,success,none,0,0,410,14,13,0.93,1,0,0,none,1,38711.28
TX07794,C1511,3517.25,WALLET,success,none,0,0,165,8,0,0.0,0,0,0,none,1,3517.25
TX07795,C0562,26381.86,CARD,abandoned,checkout_dropoff,2,1,139,18,8,0.44,1,0,2,payment_link,0,0.0
TX07796,C0703,40925.74,CARD,failed,network_error,1,0,509,19,8,0.42,1,0,0,retry_payment,1,40925.74
TX07797,C0016,44226.33,NETBANKING,success,none,0,0,600,16,15,0.94,0,0,0,none,1,44226.33
TX07798,C0919,46941.64,WALLET,failed,timeout,3,0,321,10,2,0.2,0,0,0,retry_payment,0,0.0
TX07799,C1650,29201.1,CARD,failed,technical_error,4,0,508,19,14,0.74,0,0,2,payment_link,0,0.0
TX07800,C1310,31061.77,CARD,failed,technical_error,1,0,141,7,1,0.14,1,0,1,payment_link,0,0.0
TX07801,C0137,18135.99,WALLET,success,none,0,0,570,3,2,0.67,1,0,0,none,1,18135.99
TX07802,C0490,49757.25,UPI,success,none,0,0,387,10,4,0.4,1,0,0,none,1,49757.25
TX07803,C0736,13203.75,NETBANKING,success,none,0,0,498,19,17,0.89,1,1,0,none,1,13203.75
TX07804,C0156,35258.66,CARD,failed,bank_error,1,0,540,16,1,0.06,1,30,1,payment_link,0,0.0
TX07805,C0278,24036.38,CARD,failed,bank_error,2,0,69,20,3,0.15,1,3,0,payment_link,0,0.0
TX07806,C0651,9051.32,CARD,success,none,0,0,148,13,0,0.0,0,0,0,none,1,9051.32
TX07807,C1858,45110.78,NETBANKING,success,none,0,0,553,17,6,0.35,0,0,0,none,1,45110.78
TX07808,C0248,45704.85,UPI,success,none,0,0,162,7,4,0.57,0,0,0,none,1,45704.85
TX07809,C0155,36010.49,UPI,failed,insufficient_funds,2,0,425,16,4,0.25,1,1,0,send_reminder,1,36010.49
TX07810,C0549,35417.91,CARD,failed,timeout,2,0,580,10,7,0.7,1,0,1,retry_payment,0,0.0
TX07811,C1929,11838.92,UPI,success,none,0,0,135,8,7,0.88,0,0,0,none,1,11838.92
TX07812,C0461,26197.35,CARD,success,none,0,0,21,7,1,0.14,1,1,0,none,1,26197.35
TX07813,C1958,39956.21,CARD,success,none,0,0,561,17,3,0.18,1,15,0,none,1,39956.21
TX07814,C1830,32653.02,NETBANKING,abandoned,checkout_dropoff,2,1,72,5,0,0.0,1,30,0,send_reminder,0,0.0
TX07815,C0353,28841.65,UPI,success,none,0,0,496,14,12,0.86,0,0,0,none,1,28841.65
TX07816,C2096,20543.8,UPI,success,none,0,0,318,1,0,0.0,0,0,0,none,1,20543.8
TX07817,C0798,7345.09,NETBANKING,success,none,0,0,340,11,9,0.82,1,0,0,none,1,7345.09
TX07818,C1840,9216.32,NETBANKING,failed,network_error,0,0,437,10,2,0.2,0,0,0,retry_payment,1,9216.32
TX07819,C1485,28479.13,CARD,success,none,0,0,434,15,1,0.07,1,7,0,none,1,28479.13
TX07820,C0355,2326.32,UPI,abandoned,checkout_dropoff,0,1,248,1,0,0.0,0,0,2,payment_link,1,2326.32
TX07821,C0654,12637.97,NETBANKING,success,none,0,0,515,9,5,0.56,0,0,0,none,1,12637.97
TX07822,C1761,35145.31,NETBANKING,success,none,0,0,150,13,7,0.54,1,15,0,none,1,35145.31
TX07823,C0706,4223.4,WALLET,success,none,0,0,530,6,2,0.33,1,1,0,none,1,4223.4
TX07824,C1568,46000.66,CARD,abandoned,checkout_dropoff,1,1,509,5,2,0.4,1,0,2,send_reminder,0,0.0
TX07825,C0203,29944.78,WALLET,failed,technical_error,4,0,204,19,2,0.11,0,0,0,payment_link,1,29944.78
TX07826,C1447,31573.63,WALLET,success,none,0,0,71,17,2,0.12,1,7,0,none,1,31573.63
TX07827,C1518,10163.25,NETBANKING,success,none,0,0,555,12,11,0.92,0,0,0,none,1,10163.25
TX07828,C1496,32240.01,CARD,success,none,0,0,168,2,2,1.0,0,0,0,none,1,32240.01
TX07829,C2288,11575.6,NETBANKING,success,none,0,0,164,9,9,1.0,1,0,0,none,1,11575.6
TX07830,C0328,16098.17,CARD,failed,timeout,0,0,64,14,4,0.29,1,0,1,retry_payment,1,16098.17
TX07831,C1871,39745.48,CARD,abandoned,checkout_dropoff,1,1,284,13,11,0.85,1,3,2,payment_link,0,0.0
TX07832,C1776,10217.33,WALLET,success,none,0,0,115,6,5,0.83,1,0,0,none,1,10217.33
TX07833,C0790,41618.14,UPI,success,none,0,0,466,13,4,0.31,0,0,0,none,1,41618.14
TX07834,C1180,30981.66,NETBANKING,success,none,0,0,585,6,6,1.0,0,0,0,none,1,30981.66
TX07835,C2108,44581.12,CARD,success,none,0,0,94,6,3,0.5,1,7,0,none,1,44581.12
TX07836,C2434,3466.61,CARD,failed,bank_error,4,0,479,6,0,0.0,0,0,2,payment_link,0,0.0
TX07837,C0091,27933.11,WALLET,success,none,0,0,142,19,12,0.63,0,0,0,none,1,27933.11
TX07838,C0304,20639.27,UPI,success,none,0,0,194,9,0,0.0,1,30,0,none,1,20639.27
TX07839,C0041,37527.68,CARD,success,none,0,0,109,16,13,0.81,0,0,0,none,1,37527.68
TX07840,C2000,5885.36,WALLET,success,none,0,0,231,17,12,0.71,1,0,0,none,1,5885.36
TX07841,C1908,41101.36,NETBANKING,failed,bank_error,0,0,566,14,12,0.86,1,3,2,payment_link,1,41101.36
TX07842,C1715,9590.62,NETBANKING,success,none,0,0,87,5,1,0.2,1,1,0,none,1,9590.62
TX07843,C0483,16354.91,NETBANKING,success,none,0,0,212,4,4,1.0,1,7,0,none,1,16354.91
TX07844,C0053,32383.9,NETBANKING,failed,timeout,4,0,176,5,0,0.0,1,15,2,retry_payment,0,0.0
TX07845,C1536,45471.53,CARD,success,none,0,0,195,9,0,0.0,1,1,0,none,1,45471.53
TX07846,C2040,14870.59,CARD,success,none,0,0,281,3,3,1.0,0,0,0,none,1,14870.59
TX07847,C0994,42403.74,CARD,success,none,0,0,146,17,15,0.88,1,0,0,none,1,42403.74
TX07848,C0106,7182.66,UPI,abandoned,checkout_dropoff,1,1,149,5,3,0.6,1,15,0,payment_link,1,7182.66
TX07849,C0505,28222.54,WALLET,failed,timeout,0,0,407,9,3,0.33,1,7,0,retry_payment,0,0.0
TX07850,C2384,25450.41,WALLET,failed,network_error,4,0,40,11,8,0.73,0,0,0,retry_payment,0,0.0
TX07851,C1850,19655.18,UPI,failed,insufficient_funds,3,0,214,11,0,0.0,1,0,0,send_reminder,0,0.0
TX07852,C2243,41179.93,NETBANKING,failed,bank_error,3,0,480,12,3,0.25,0,0,2,payment_link,0,0.0
TX07853,C1056,31930.44,NETBANKING,abandoned,checkout_dropoff,1,1,207,6,5,0.83,1,3,0,payment_link,0,0.0
TX07854,C1342,43666.71,WALLET,success,none,0,0,548,10,4,0.4,0,0,0,none,1,43666.71
TX07855,C0894,36620.39,UPI,success,none,0,0,282,16,2,0.12,0,0,0,none,1,36620.39
TX07856,C1939,48757.25,UPI,failed,technical_error,3,0,267,10,8,0.8,1,30,1,payment_link,0,0.0
TX07857,C2241,34545.66,WALLET,success,none,0,0,184,13,11,0.85,1,3,0,none,1,34545.66
TX07858,C0452,7542.14,UPI,failed,network_error,4,0,218,14,0,0.0,1,30,0,retry_payment,0,0.0
TX07859,C2035,797.72,NETBANKING,success,none,0,0,375,14,11,0.79,1,0,0,none,1,797.72
TX07860,C1118,31325.22,NETBANKING,success,none,0,0,235,18,13,0.72,0,0,0,none,1,31325.22
TX07861,C1254,15889.38,NETBANKING,success,none,0,0,578,6,1,0.17,1,7,0,none,1,15889.38
TX07862,C0264,13509.84,UPI,success,none,0,0,19,4,0,0.0,0,0,0,none,1,13509.84
TX07863,C1411,1929.98,NETBANKING,failed,bank_error,4,0,114,14,4,0.29,1,1,0,payment_link,0,0.0
TX07864,C2162,5628.67,WALLET,failed,insufficient_funds,2,0,113,19,15,0.79,0,0,1,send_reminder,1,5628.67
TX07865,C1118,17990.66,WALLET,success,none,0,0,574,6,2,0.33,1,0,0,none,1,17990.66
TX07866,C0558,34576.16,NETBANKING,abandoned,checkout_dropoff,2,1,375,19,15,0.79,0,0,0,payment_link,1,34576.16
TX07867,C0496,34416.35,WALLET,success,none,0,0,153,14,8,0.57,1,3,0,none,1,34416.35
TX07868,C1788,23891.09,WALLET,success,none,0,0,134,19,5,0.26,0,0,0,none,1,23891.09
TX07869,C0544,29036.2,WALLET,success,none,0,0,460,15,10,0.67,1,7,0,none,1,29036.2
TX07870,C1814,31216.4,NETBANKING,failed,network_error,4,0,203,13,6,0.46,1,15,0,retry_payment,0,0.0
TX07871,C1640,8379.98,NETBANKING,success,none,0,0,193,5,4,0.8,0,0,0,none,1,8379.98
TX07872,C2289,20010.1,UPI,success,none,0,0,215,15,10,0.67,0,0,0,none,1,20010.1
TX07873,C1860,31810.13,WALLET,success,none,0,0,111,7,1,0.14,1,1,0,none,1,31810.13
TX07874,C1554,7305.5,UPI,success,none,0,0,220,17,8,0.47,1,3,0,none,1,7305.5
TX07875,C2269,16935.37,UPI,success,none,0,0,276,12,3,0.25,0,0,0,none,1,16935.37
TX07876,C1121,4420.49,CARD,abandoned,checkout_dropoff,3,1,316,14,11,0.79,0,0,2,send_reminder,1,4420.49
TX07877,C1635,22922.12,CARD,failed,network_error,3,0,282,15,9,0.6,0,0,2,retry_payment,0,0.0
TX07878,C1395,18653.78,UPI,success,none,0,0,333,1,0,0.0,1,0,0,none,1,18653.78
TX07879,C1493,24566.34,UPI,success,none,0,0,501,17,14,0.82,0,0,0,none,1,24566.34
TX07880,C0544,11761.91,CARD,success,none,0,0,252,12,7,0.58,1,7,0,none,1,11761.91
TX07881,C2125,18016.9,NETBANKING,success,none,0,0,433,12,3,0.25,0,0,0,none,1,18016.9
TX07882,C1281,14338.5,UPI,success,none,0,0,459,9,1,0.11,1,1,0,none,1,14338.5
TX07883,C1999,14280.02,NETBANKING,success,none,0,0,413,4,2,0.5,0,0,0,none,1,14280.02
TX07884,C1771,907.12,UPI,success,none,0,0,218,12,11,0.92,0,0,0,none,1,907.12
TX07885,C1407,36064.13,UPI,success,none,0,0,436,16,1,0.06,1,1,0,none,1,36064.13
TX07886,C0101,12467.71,NETBANKING,failed,insufficient_funds,1,0,29,2,2,1.0,1,1,1,send_reminder,1,12467.71
TX07887,C0635,24097.85,CARD,failed,bank_error,4,0,134,8,3,0.38,0,0,1,payment_link,0,0.0
TX07888,C0988,39526.56,UPI,success,none,0,0,571,2,2,1.0,1,15,0,none,1,39526.56
TX07889,C1441,38579.86,WALLET,abandoned,checkout_dropoff,0,1,188,14,0,0.0,0,0,1,payment_link,0,0.0
TX07890,C1800,13471.08,WALLET,success,none,0,0,544,19,8,0.42,0,0,0,none,1,13471.08
TX07891,C0121,19276.08,NETBANKING,success,none,0,0,477,17,4,0.24,0,0,0,none,1,19276.08
TX07892,C0659,37573.69,CARD,success,none,0,0,209,14,5,0.36,1,0,0,none,1,37573.69
TX07893,C0090,15818.74,NETBANKING,failed,network_error,1,0,18,6,2,0.33,0,0,0,retry_payment,1,15818.74
TX07894,C1604,41446.4,UPI,success,none,0,0,314,14,7,0.5,0,0,0,none,1,41446.4
TX07895,C0777,29955.37,NETBANKING,abandoned,checkout_dropoff,0,1,569,12,10,0.83,0,0,0,send_reminder,1,29955.37
TX07896,C0850,25245.77,CARD,failed,insufficient_funds,0,0,276,14,3,0.21,1,0,1,send_reminder,1,25245.77
TX07897,C2195,14001.68,NETBANKING,failed,technical_error,3,0,192,1,1,1.0,0,0,1,payment_link,0,0.0
TX07898,C2091,43885.33,WALLET,success,none,0,0,27,6,0,0.0,1,0,0,none,1,43885.33
TX07899,C0495,24029.93,NETBANKING,success,none,0,0,441,10,1,0.1,1,0,0,none,1,24029.93
TX07900,C0759,18130.99,UPI,success,none,0,0,576,17,10,0.59,0,0,0,none,1,18130.99
TX07901,C0509,27221.82,UPI,success,none,0,0,20,4,0,0.0,0,0,0,none,1,27221.82
TX07902,C1551,12418.17,UPI,success,none,0,0,114,20,18,0.9,0,0,0,none,1,12418.17
TX07903,C1836,36004.3,NETBANKING,success,none,0,0,580,8,4,0.5,0,0,0,none,1,36004.3
TX07904,C0871,30117.87,WALLET,failed,technical_error,3,0,77,18,14,0.78,0,0,2,payment_link,0,0.0
TX07905,C1992,2574.72,NETBANKING,success,none,0,0,391,18,16,0.89,0,0,0,none,1,2574.72
TX07906,C0178,8737.58,NETBANKING,abandoned,checkout_dropoff,4,1,301,7,7,1.0,1,0,2,send_reminder,1,8737.58
TX07907,C2092,11216.54,NETBANKING,failed,bank_error,0,0,291,11,3,0.27,0,0,0,payment_link,0,0.0
TX07908,C0983,8593.24,CARD,failed,network_error,0,0,233,18,12,0.67,0,0,1,retry_payment,1,8593.24
TX07909,C0709,12496.2,WALLET,success,none,0,0,304,7,6,0.86,0,0,0,none,1,12496.2
TX07910,C1159,24634.23,NETBANKING,success,none,0,0,468,18,17,0.94,0,0,0,none,1,24634.23
TX07911,C1013,17995.97,CARD,abandoned,checkout_dropoff,4,1,273,10,4,0.4,1,1,0,send_reminder,0,0.0
TX07912,C1376,19718.34,NETBANKING,success,none,0,0,450,18,16,0.89,0,0,0,none,1,19718.34
TX07913,C0436,42949.18,WALLET,success,none,0,0,69,18,13,0.72,1,0,0,none,1,42949.18
TX07914,C0163,19900.87,UPI,success,none,0,0,212,12,6,0.5,1,7,0,none,1,19900.87
TX07915,C1224,38186.79,WALLET,success,none,0,0,268,5,0,0.0,0,0,0,none,1,38186.79
TX07916,C1302,15512.32,NETBANKING,failed,network_error,1,0,463,4,4,1.0,0,0,2,retry_payment,0,0.0
TX07917,C2012,35071.6,CARD,failed,timeout,0,0,70,18,1,0.06,1,0,2,retry_payment,0,0.0
TX07918,C2078,47432.32,NETBANKING,success,none,0,0,97,20,5,0.25,0,0,0,none,1,47432.32
TX07919,C0483,39085.65,WALLET,success,none,0,0,449,2,0,0.0,0,0,0,none,1,39085.65
TX07920,C1072,24651.68,WALLET,success,none,0,0,291,14,12,0.86,0,0,0,none,1,24651.68
TX07921,C1623,6130.02,UPI,success,none,0,0,431,1,1,1.0,0,0,0,none,1,6130.02
TX07922,C0972,16484.87,UPI,failed,timeout,0,0,520,18,12,0.67,0,0,0,retry_payment,0,0.0
TX07923,C1045,1279.19,WALLET,success,none,0,0,30,8,4,0.5,1,0,0,none,1,1279.19
TX07924,C2073,6734.57,CARD,success,none,0,0,317,14,12,0.86,1,0,0,none,1,6734.57
TX07925,C0557,33208.42,NETBANKING,success,none,0,0,468,9,7,0.78,1,0,0,none,1,33208.42
TX07926,C2309,27473.1,CARD,abandoned,checkout_dropoff,4,1,231,11,9,0.82,0,0,2,payment_link,1,27473.1
TX07927,C1044,28350.85,UPI,success,none,0,0,141,12,7,0.58,1,0,0,none,1,28350.85
TX07928,C1876,4058.85,NETBANKING,failed,network_error,1,0,302,6,4,0.67,1,0,1,retry_payment,1,4058.85
TX07929,C0825,45294.59,UPI,failed,network_error,0,0,486,13,6,0.46,0,0,0,retry_payment,0,0.0
TX07930,C1803,30686.45,CARD,abandoned,checkout_dropoff,0,1,362,9,0,0.0,1,0,2,payment_link,1,30686.45
TX07931,C0827,15053.65,UPI,success,none,0,0,258,7,4,0.57,1,0,0,none,1,15053.65
TX07932,C2352,9609.82,WALLET,success,none,0,0,142,5,0,0.0,1,0,0,none,1,9609.82
TX07933,C2387,25149.83,UPI,success,none,0,0,498,19,2,0.11,0,0,0,none,1,25149.83
TX07934,C1586,41721.78,WALLET,failed,timeout,4,0,359,8,7,0.88,0,0,2,retry_payment,0,0.0
TX07935,C0244,19629.14,CARD,success,none,0,0,401,18,4,0.22,1,1,0,none,1,19629.14
TX07936,C2017,40597.96,CARD,success,none,0,0,116,7,1,0.14,0,0,0,none,1,40597.96
TX07937,C1342,37221.41,CARD,success,none,0,0,561,10,3,0.3,1,3,0,none,1,37221.41
TX07938,C0384,43112.98,UPI,abandoned,checkout_dropoff,0,1,569,6,4,0.67,0,0,1,payment_link,1,43112.98
TX07939,C1918,2382.24,NETBANKING,abandoned,checkout_dropoff,2,1,264,7,2,0.29,0,0,2,payment_link,1,2382.24
TX07940,C1469,32776.08,NETBANKING,success,none,0,0,292,10,3,0.3,0,0,0,none,1,32776.08
TX07941,C0713,3168.27,WALLET,success,none,0,0,122,1,1,1.0,0,0,0,none,1,3168.27
TX07942,C2246,29267.65,NETBANKING,failed,network_error,4,0,94,13,10,0.77,1,0,0,retry_payment,0,0.0
TX07943,C1647,29325.74,NETBANKING,success,none,0,0,54,15,6,0.4,1,0,0,none,1,29325.74
TX07944,C0895,14575.09,CARD,success,none,0,0,498,19,9,0.47,0,0,0,none,1,14575.09
TX07945,C1413,14529.37,UPI,failed,insufficient_funds,3,0,107,15,8,0.53,1,0,1,send_reminder,1,14529.37
TX07946,C2276,38186.67,UPI,success,none,0,0,109,11,1,0.09,0,0,0,none,1,38186.67
TX07947,C0036,462.66,CARD,success,none,0,0,438,4,1,0.25,0,0,0,none,1,462.66
TX07948,C1545,40162.43,CARD,failed,technical_error,0,0,566,4,2,0.5,1,1,1,payment_link,0,0.0
TX07949,C0540,10235.68,NETBANKING,success,none,0,0,586,1,1,1.0,1,0,0,none,1,10235.68
TX07950,C0642,10014.2,UPI,failed,bank_error,2,0,30,4,1,0.25,0,0,0,payment_link,1,10014.2
TX07951,C0207,39421.71,UPI,failed,insufficient_funds,4,0,251,9,1,0.11,1,3,0,send_reminder,0,0.0
TX07952,C0570,4368.98,CARD,failed,insufficient_funds,0,0,115,2,2,1.0,0,0,2,send_reminder,0,0.0
TX07953,C2317,17309.02,UPI,success,none,0,0,391,20,7,0.35,1,0,0,none,1,17309.02
TX07954,C0385,35600.35,UPI,success,none,0,0,110,10,10,1.0,1,0,0,none,1,35600.35
TX07955,C2259,19740.05,WALLET,success,none,0,0,169,3,3,1.0,1,0,0,none,1,19740.05
TX07956,C0068,46328.91,NETBANKING,success,none,0,0,350,6,1,0.17,1,1,0,none,1,46328.91
TX07957,C1082,33103.83,WALLET,success,none,0,0,244,19,3,0.16,1,0,0,none,1,33103.83
TX07958,C1839,19874.46,NETBANKING,success,none,0,0,438,11,10,0.91,1,0,0,none,1,19874.46
TX07959,C0299,17544.42,NETBANKING,success,none,0,0,437,8,5,0.62,1,0,0,none,1,17544.42
TX07960,C1776,22289.43,NETBANKING,success,none,0,0,293,10,5,0.5,1,0,0,none,1,22289.43
TX07961,C1413,32301.55,UPI,success,none,0,0,423,8,2,0.25,1,7,0,none,1,32301.55
TX07962,C0857,49014.36,NETBANKING,success,none,0,0,559,12,1,0.08,0,0,0,none,1,49014.36
TX07963,C0521,45159.59,NETBANKING,abandoned,checkout_dropoff,0,1,402,5,3,0.6,1,0,2,payment_link,1,45159.59
TX07964,C1695,543.49,CARD,success,none,0,0,75,19,14,0.74,1,0,0,none,1,543.49
TX07965,C1615,10488.98,CARD,success,none,0,0,57,6,6,1.0,1,1,0,none,1,10488.98
TX07966,C0376,40395.55,WALLET,abandoned,checkout_dropoff,3,1,560,3,1,0.33,0,0,0,payment_link,1,40395.55
TX07967,C2232,25071.14,NETBANKING,success,none,0,0,555,19,18,0.95,0,0,0,none,1,25071.14
TX07968,C1719,16774.16,UPI,success,none,0,0,265,3,0,0.0,1,0,0,none,1,16774.16
TX07969,C2278,8124.96,NETBANKING,failed,bank_error,0,0,534,13,5,0.38,0,0,1,payment_link,0,0.0
TX07970,C2042,14787.84,WALLET,success,none,0,0,372,14,14,1.0,0,0,0,none,1,14787.84
TX07971,C1946,41494.63,UPI,success,none,0,0,407,19,1,0.05,1,0,0,none,1,41494.63
TX07972,C1810,12302.35,NETBANKING,success,none,0,0,514,15,15,1.0,1,1,0,none,1,12302.35
TX07973,C1043,37368.82,UPI,success,none,0,0,178,6,4,0.67,1,0,0,none,1,37368.82
TX07974,C2464,26491.38,WALLET,success,none,0,0,16,13,5,0.38,1,0,0,none,1,26491.38
TX07975,C0653,38443.05,WALLET,success,none,0,0,545,6,6,1.0,1,0,0,none,1,38443.05
TX07976,C1889,25167.85,WALLET,success,none,0,0,54,9,2,0.22,1,1,0,none,1,25167.85
TX07977,C2442,8257.85,WALLET,failed,bank_error,2,0,134,20,11,0.55,1,15,1,payment_link,0,0.0
TX07978,C0285,23862.5,CARD,success,none,0,0,399,15,5,0.33,0,0,0,none,1,23862.5
TX07979,C1474,24385.59,NETBANKING,success,none,0,0,354,3,2,0.67,1,15,0,none,1,24385.59
TX07980,C2485,29466.64,CARD,success,none,0,0,214,2,2,1.0,1,0,0,none,1,29466.64
TX07981,C0422,27171.02,CARD,success,none,0,0,381,8,0,0.0,1,3,0,none,1,27171.02
TX07982,C1559,38350.44,NETBANKING,success,none,0,0,223,8,8,1.0,0,0,0,none,1,38350.44
TX07983,C1742,25072.18,UPI,success,none,0,0,187,12,1,0.08,1,1,0,none,1,25072.18
TX07984,C1345,33393.16,WALLET,failed,technical_error,0,0,472,12,11,0.92,0,0,2,payment_link,1,33393.16
TX07985,C0187,30742.61,NETBANKING,success,none,0,0,120,8,3,0.38,1,15,0,none,1,30742.61
TX07986,C1065,33342.99,NETBANKING,failed,network_error,0,0,314,10,1,0.1,1,1,1,retry_payment,1,33342.99
TX07987,C0149,9843.66,WALLET,abandoned,checkout_dropoff,4,1,541,10,3,0.3,1,0,0,send_reminder,0,0.0
TX07988,C1321,36070.35,NETBANKING,success,none,0,0,494,20,6,0.3,1,7,0,none,1,36070.35
TX07989,C1052,27792.36,CARD,success,none,0,0,280,3,1,0.33,1,0,0,none,1,27792.36
TX07990,C2137,23637.36,CARD,failed,bank_error,0,0,99,9,1,0.11,0,0,1,payment_link,0,0.0
TX07991,C0232,21685.09,UPI,failed,timeout,1,0,92,16,14,0.88,1,0,1,retry_payment,0,0.0
TX07992,C2048,1207.84,NETBANKING,failed,insufficient_funds,1,0,10,12,0,0.0,0,0,0,send_reminder,0,0.0
TX07993,C0150,3320.34,CARD,success,none,0,0,14,13,2,0.15,0,0,0,none,1,3320.34
TX07994,C0483,6256.45,UPI,failed,timeout,4,0,501,1,0,0.0,0,0,1,retry_payment,0,0.0
TX07995,C0669,12448.81,WALLET,failed,technical_error,1,0,297,12,6,0.5,1,0,1,payment_link,0,0.0
TX07996,C0137,35230.52,NETBANKING,failed,insufficient_funds,4,0,154,5,0,0.0,0,0,0,send_reminder,1,35230.52
TX07997,C1339,39204.04,UPI,success,none,0,0,433,9,3,0.33,1,1,0,none,1,39204.04
TX07998,C0623,18392.56,UPI,abandoned,checkout_dropoff,4,1,217,16,1,0.06,0,0,1,send_reminder,1,18392.56
TX07999,C1254,15681.33,WALLET,abandoned,checkout_dropoff,3,1,165,4,2,0.5,1,3,2,send_reminder,0,0.0
TX08000,C1103,24096.45,UPI,success,none,0,0,596,8,6,0.75,0,0,0,none,1,24096.45
TX08001,C2023,33889.6,WALLET,success,none,0,0,184,13,8,0.62,0,0,0,none,1,33889.6
TX08002,C1058,33515.88,NETBANKING,success,none,0,0,40,3,2,0.67,1,15,0,none,1,33515.88
